UNO_515122C0;2015/01/23 10:51:53;0;sampleID;MQ2;DHT22 Temp(C);DHT22 HR;MQ9;HCHO;Lowpulse;ratio;Concentration
UNO_515122C0;2015/01/23 17:03:09;53;53;0.12;22.20;28.20;0.07;0.67;59426;0.20;103.03
UNO_515122C0;2015/01/23 17:03:41;54;54;0.12;22.20;28.20;0.07;1.41;158167;0.52;268.14
UNO_515122C0;2015/01/23 17:04:11;55;55;0.12;22.30;28.30;0.07;0.83;155438;0.52;268.16
UNO_515122C0;2015/01/23 17:04:43;56;56;0.12;22.30;28.30;0.07;0.69;13294;0.04;23.04
UNO_515122C0;2015/01/23 17:05:14;57;57;0.12;22.30;28.30;0.07;1.12;2644;0.01;5.13
UNO_515122C0;2015/01/23 17:05:45;58;58;0.12;22.20;28.20;0.07;0.81;89690;0.29;151.45
UNO_515122C0;2015/01/23 17:06:16;59;59;0.12;22.30;28.30;0.07;0.64;282440;0.93;480.05
UNO_515122C0;2015/01/23 17:06:47;60;60;0.12;22.20;28.30;0.07;0.70;336379;1.10;566.95
UNO_515122C0;2015/01/23 17:07:18;61;61;0.12;22.30;28.30;0.07;0.65;45967;0.15;79.78
UNO_515122C0;2015/01/23 17:07:49;62;62;0.12;22.30;28.30;0.07;1.45;36640;0.12;63.98
UNO_515122C0;2015/01/23 17:08:20;63;63;0.12;22.30;28.30;0.07;0.79;90680;0.29;153.54
UNO_515122C0;2015/01/23 17:08:51;64;64;0.13;22.30;28.30;0.06;2.11;43326;0.14;74.03
UNO_515122C0;2015/01/23 17:09:22;65;65;0.12;22.30;28.30;0.07;0.72;172345;0.56;292.20
UNO_515122C0;2015/01/23 17:09:54;66;66;0.12;22.30;28.30;0.07;0.72;45329;0.15;76.53
UNO_515122C0;2015/01/23 17:10:25;67;67;0.12;22.30;28.30;0.06;1.43;66919;0.22;112.98
UNO_515122C0;2015/01/23 17:10:56;68;68;0.13;22.20;28.20;0.07;0.83;292497;0.95;493.33
UNO_515122C0;2015/01/23 17:11:28;69;69;0.12;22.20;28.30;0.06;2.33;63366;0.21;108.38
UNO_515122C0;2015/01/23 17:11:59;70;70;0.13;22.30;28.30;0.06;2.28;90573;0.29;151.66
UNO_515122C0;2015/01/23 17:12:30;71;71;0.13;22.30;28.30;0.06;2.19;30309;0.10;52.96
UNO_515122C0;2015/01/23 17:13:01;72;72;0.12;22.20;28.20;0.06;1.77;107601;0.35;182.51
UNO_515122C0;2015/01/23 17:13:32;73;73;0.12;22.30;28.30;0.06;0.77;171369;0.56;290.87
UNO_515122C0;2015/01/23 17:14:03;74;74;0.12;22.20;28.30;0.06;0.66;101243;0.33;174.03
UNO_515122C0;2015/01/23 17:14:34;75;75;0.13;22.20;28.30;0.06;1.60;72508;0.24;124.16
UNO_515122C0;2015/01/23 17:15:05;76;76;0.13;22.30;28.40;0.06;2.37;47880;0.16;82.72
UNO_515122C0;2015/01/23 17:15:36;77;77;0.12;22.20;28.30;0.06;0.74;34515;0.11;58.58
UNO_515122C0;2015/01/23 17:16:08;78;78;0.12;22.20;28.20;0.06;2.35;138658;0.45;232.55
UNO_515122C0;2015/01/23 17:16:39;79;79;0.12;22.20;28.20;0.06;1.48;30968;0.10;53.79
UNO_515122C0;2015/01/23 17:17:09;80;80;0.12;22.20;28.20;0.06;0.84;77439;0.26;133.61
UNO_515122C0;2015/01/23 17:17:40;81;81;0.12;22.20;28.20;0.06;2.32;38884;0.13;67.25
UNO_515122C0;2015/01/23 17:18:11;82;82;0.12;22.20;28.20;0.06;1.65;192011;0.64;331.84
UNO_515122C0;2015/01/23 17:18:42;83;83;0.12;22.20;28.20;0.06;1.13;78973;0.26;134.44
UNO_515122C0;2015/01/23 17:19:13;84;84;0.12;22.20;28.20;0.06;1.73;68889;0.22;117.40
UNO_515122C0;2015/01/23 17:19:45;85;85;0.12;22.20;28.20;0.06;2.36;65040;0.21;110.34
UNO_515122C0;2015/01/23 17:20:16;86;86;0.12;22.20;28.20;0.06;1.12;76839;0.25;129.24
UNO_515122C0;2015/01/23 17:20:47;87;87;0.12;22.20;28.20;0.06;1.39;166284;0.55;287.02
UNO_515122C0;2015/01/23 17:21:17;88;88;0.12;22.20;28.20;0.06;0.95;107394;0.36;185.88
UNO_515122C0;2015/01/23 17:21:48;89;89;0.12;22.20;28.20;0.06;2.34;76682;0.25;132.39
UNO_515122C0;2015/01/23 17:22:19;90;90;0.12;22.20;28.20;0.06;1.46;143662;0.47;245.18
UNO_515122C0;2015/01/23 17:22:50;91;91;0.12;22.20;28.20;0.06;1.25;107160;0.35;183.87
UNO_515122C0;2015/01/23 17:23:21;92;92;0.12;22.20;28.20;0.06;2.06;106513;0.35;182.45
UNO_515122C0;2015/01/23 17:23:52;93;93;0.12;22.20;28.20;0.06;0.67;91048;0.29;153.27
UNO_515122C0;2015/01/23 17:24:23;94;94;0.12;22.20;28.20;0.06;1.93;128611;0.42;219.06
UNO_515122C0;2015/01/23 17:24:55;95;95;0.12;22.20;28.20;0.06;1.43;18587;0.06;32.06
UNO_515122C0;2015/01/23 17:25:26;96;96;0.12;22.20;28.20;0.06;2.36;60770;0.20;103.91
UNO_515122C0;2015/01/23 17:25:57;97;97;0.12;22.20;28.10;0.06;2.36;29779;0.10;50.78
UNO_515122C0;2015/01/23 17:26:28;98;98;0.12;22.20;28.10;0.06;0.67;30513;0.10;52.32
UNO_515122C0;2015/01/23 17:26:59;99;99;0.12;22.20;28.10;0.06;1.69;120341;0.40;208.24
UNO_515122C0;2015/01/23 17:27:31;100;100;0.12;22.10;28.10;0.06;2.28;0;0.00;0.62
UNO_515122C0;2015/01/23 17:28:01;101;101;0.12;22.20;28.10;0.06;2.16;84050;0.28;145.80
UNO_515122C0;2015/01/23 17:28:33;102;102;0.12;22.20;28.10;0.06;1.71;0;0.00;0.62
UNO_515122C0;2015/01/23 17:29:04;103;103;0.12;22.10;28.10;0.06;0.68;60503;0.20;102.26
UNO_515122C0;2015/01/23 17:29:35;104;104;0.12;22.20;28.10;0.06;1.43;195444;0.64;331.73
UNO_515122C0;2015/01/23 17:30:06;105;105;0.12;22.20;28.10;0.06;1.37;28608;0.10;50.13
UNO_515122C0;2015/01/23 17:30:37;106;106;0.12;22.20;28.10;0.06;1.59;76026;0.25;130.60
UNO_515122C0;2015/01/23 17:31:08;107;107;0.12;22.20;28.10;0.06;2.07;42681;0.14;72.85
UNO_515122C0;2015/01/23 17:31:39;108;108;0.12;22.20;28.10;0.06;1.97;62665;0.21;107.69
UNO_515122C0;2015/01/23 17:32:11;109;109;0.12;22.20;28.10;0.06;1.96;206568;0.66;343.75
UNO_515122C0;2015/01/23 17:32:42;110;110;0.12;22.10;28.10;0.06;0.68;137738;0.45;234.05
UNO_515122C0;2015/01/23 17:33:13;111;111;0.12;22.20;28.10;0.06;2.26;55710;0.18;95.56
UNO_515122C0;2015/01/23 17:33:44;112;112;0.12;22.20;28.10;0.06;1.44;117108;0.38;198.69
UNO_515122C0;2015/01/23 17:34:15;113;113;0.12;22.20;28.10;0.06;2.27;59435;0.20;102.00
UNO_515122C0;2015/01/23 17:34:46;114;114;0.12;22.20;28.00;0.06;2.23;95093;0.31;163.48
UNO_515122C0;2015/01/23 17:35:17;115;115;0.12;22.20;28.00;0.06;1.64;86227;0.28;144.96
UNO_515122C0;2015/01/23 17:35:49;116;116;0.12;22.10;28.00;0.06;2.23;20294;0.07;35.06
UNO_515122C0;2015/01/23 17:36:20;117;117;0.12;22.10;28.10;0.06;0.75;267288;0.87;449.28
UNO_515122C0;2015/01/23 17:36:51;118;118;0.12;22.20;28.00;0.06;1.80;92581;0.31;159.55
UNO_515122C0;2015/01/23 17:37:22;119;119;0.12;22.20;28.10;0.06;1.34;29913;0.10;51.61
UNO_515122C0;2015/01/23 17:37:52;120;120;0.12;22.10;28.10;0.06;0.67;310899;1.03;532.80
UNO_515122C0;2015/01/23 17:38:23;121;121;0.12;22.20;28.00;0.06;1.97;95209;0.31;162.94
UNO_515122C0;2015/01/23 17:38:55;122;122;0.12;22.10;28.00;0.06;2.29;39304;0.13;66.09
UNO_515122C0;2015/01/23 17:39:26;123;123;0.12;22.20;28.00;0.06;0.67;217522;0.71;366.57
UNO_515122C0;2015/01/23 17:39:58;124;124;0.12;22.10;28.00;0.06;1.04;283933;0.93;480.45
UNO_515122C0;2015/01/23 17:40:29;125;125;0.12;22.10;28.00;0.06;1.28;138927;0.45;234.61
UNO_515122C0;2015/01/23 17:41:00;126;126;0.12;22.20;28.00;0.06;0.68;27109;0.09;47.45
UNO_515122C0;2015/01/23 17:41:31;127;127;0.12;22.20;28.00;0.06;1.70;112366;0.37;191.32
UNO_515122C0;2015/01/23 17:42:02;128;128;0.12;22.10;28.10;0.06;0.85;0;0.00;0.62
UNO_515122C0;2015/01/23 17:42:33;129;129;0.12;22.20;28.00;0.06;2.34;9454;0.03;16.94
UNO_515122C0;2015/01/23 17:43:04;130;130;0.12;22.20;28.10;0.06;2.35;75597;0.25;130.78
UNO_515122C0;2015/01/23 17:43:35;131;131;0.12;22.10;28.10;0.06;2.07;0;0.00;0.62
UNO_515122C0;2015/01/23 17:44:06;132;132;0.12;22.20;28.20;0.06;0.95;28181;0.09;48.66
UNO_515122C0;2015/01/23 17:44:37;133;133;0.12;22.10;28.20;0.06;2.02;59670;0.19;101.46
UNO_515122C0;2015/01/23 17:45:08;134;134;0.12;22.20;28.20;0.06;2.14;28403;0.09;49.07
UNO_515122C0;2015/01/23 17:45:40;135;135;0.12;22.10;28.20;0.06;0.70;165281;0.54;280.59
UNO_515122C0;2015/01/23 17:46:11;136;136;0.12;22.20;28.20;0.06;0.68;287163;0.93;480.87
UNO_515122C0;2015/01/23 17:46:42;137;137;0.12;22.10;28.30;0.06;1.57;210551;0.70;361.04
UNO_515122C0;2015/01/23 17:47:13;138;138;0.12;22.20;28.20;0.06;1.33;68824;0.22;116.59
UNO_515122C0;2015/01/23 17:47:45;139;139;0.12;22.10;28.30;0.06;0.68;73619;0.24;124.59
UNO_515122C0;2015/01/23 17:48:16;140;140;0.12;22.10;28.30;0.06;1.51;35318;0.11;59.49
UNO_515122C0;2015/01/23 17:48:47;141;141;0.12;22.20;28.30;0.06;1.39;91950;0.30;158.17
UNO_515122C0;2015/01/23 17:49:18;142;142;0.12;22.20;28.30;0.06;1.78;78499;0.26;134.61
UNO_515122C0;2015/01/23 17:49:49;143;143;0.12;22.20;28.30;0.06;1.24;18741;0.06;33.09
UNO_515122C0;2015/01/23 17:50:19;144;144;0.13;22.20;28.30;0.06;1.51;35511;0.12;62.01
UNO_515122C0;2015/01/23 17:50:50;145;145;0.12;22.20;28.30;0.06;2.28;140507;0.46;240.91
UNO_515122C0;2015/01/23 17:51:21;146;146;0.12;22.20;28.30;0.06;1.22;130636;0.42;220.90
UNO_515122C0;2015/01/23 17:51:52;147;147;0.13;22.20;28.30;0.06;0.75;33487;0.11;57.44
UNO_515122C0;2015/01/23 17:52:23;148;148;0.13;22.20;28.30;0.06;1.77;88108;0.29;150.75
UNO_515122C0;2015/01/23 17:52:54;149;149;0.13;22.10;28.30;0.06;0.76;99206;0.33;170.97
UNO_515122C0;2015/01/23 17:53:25;150;150;0.13;22.20;28.30;0.06;2.30;31902;0.11;55.78
UNO_515122C0;2015/01/23 17:53:56;151;151;0.13;22.20;28.30;0.06;0.71;8507;0.03;15.12
UNO_515122C0;2015/01/23 17:54:27;152;152;0.13;22.20;28.30;0.06;1.96;172324;0.56;289.72
UNO_515122C0;2015/01/23 17:54:58;153;153;0.13;22.20;28.30;0.06;2.28;29990;0.10;51.78
UNO_515122C0;2015/01/23 17:55:29;154;154;0.13;22.20;28.30;0.06;2.12;101659;0.34;175.91
UNO_515122C0;2015/01/23 17:56:00;155;155;0.13;22.20;28.30;0.06;1.74;0;0.00;0.62
UNO_515122C0;2015/01/23 17:56:32;156;156;0.13;22.20;28.30;0.06;2.20;0;0.00;0.62
UNO_515122C0;2015/01/23 17:57:03;157;157;0.13;22.20;28.30;0.06;1.89;75596;0.25;131.29
UNO_515122C0;2015/01/23 17:57:33;158;158;0.13;22.20;28.30;0.06;2.35;104571;0.35;180.71
UNO_515122C0;2015/01/23 17:58:05;159;159;0.13;22.20;28.30;0.06;1.41;24953;0.08;42.54
UNO_515122C0;2015/01/23 17:58:36;160;160;0.13;22.20;28.30;0.06;1.41;111685;0.37;191.29
UNO_515122C0;2015/01/23 17:59:07;161;161;0.13;22.20;28.30;0.06;0.78;0;0.00;0.62
UNO_515122C0;2015/01/23 17:59:38;162;162;0.13;22.20;28.20;0.06;1.01;15373;0.05;26.71
UNO_515122C0;2015/01/23 18:00:09;163;163;0.13;22.20;28.30;0.06;0.77;101690;0.34;176.48
UNO_515122C0;2015/01/23 18:00:40;164;164;0.13;22.20;28.30;0.06;0.93;154794;0.50;260.90
UNO_515122C0;2015/01/23 18:01:12;165;165;0.13;22.20;28.30;0.06;1.14;28968;0.09;49.62
UNO_515122C0;2015/01/23 18:01:43;166;166;0.13;22.30;28.30;0.06;1.66;42770;0.14;73.42
UNO_515122C0;2015/01/23 18:02:14;167;167;0.13;22.20;28.20;0.06;1.54;131430;0.43;222.01
UNO_515122C0;2015/01/23 18:02:45;168;168;0.13;22.20;28.30;0.06;0.94;33830;0.11;59.06
UNO_515122C0;2015/01/23 18:03:16;169;169;0.13;22.20;28.20;0.06;0.99;58125;0.19;98.66
UNO_515122C0;2015/01/23 18:03:47;170;170;0.13;22.20;28.30;0.06;0.74;130411;0.43;225.34
UNO_515122C0;2015/01/23 18:04:18;171;171;0.13;22.20;28.20;0.06;1.37;74226;0.24;126.39
UNO_515122C0;2015/01/23 18:04:49;172;172;0.13;22.20;28.20;0.06;1.89;32726;0.11;56.45
UNO_515122C0;2015/01/23 18:05:20;173;173;0.13;22.20;28.20;0.06;1.36;27056;0.09;47.08
UNO_515122C0;2015/01/23 18:05:51;174;174;0.13;22.30;28.30;0.06;2.23;37032;0.12;63.85
UNO_515122C0;2015/01/23 18:06:22;175;175;0.13;22.20;28.30;0.06;2.36;146630;0.48;249.02
UNO_515122C0;2015/01/23 18:06:53;176;176;0.13;22.20;28.20;0.06;0.73;105807;0.34;177.79
UNO_515122C0;2015/01/23 18:07:24;177;177;0.13;22.30;28.30;0.06;2.02;6123;0.02;11.11
UNO_515122C0;2015/01/23 18:07:55;178;178;0.13;22.30;28.30;0.06;1.94;60548;0.20;102.86
UNO_515122C0;2015/01/23 18:08:26;179;179;0.13;22.30;28.30;0.06;2.10;65696;0.22;113.61
UNO_515122C0;2015/01/23 18:08:57;180;180;0.13;22.20;28.20;0.06;1.19;115218;0.38;196.27
UNO_515122C0;2015/01/23 18:09:28;181;181;0.13;22.20;28.20;0.06;2.33;38226;0.13;66.17
UNO_515122C0;2015/01/23 18:10:00;182;182;0.13;22.30;28.30;0.06;2.28;18502;0.06;31.67
UNO_515122C0;2015/01/23 18:10:30;183;183;0.13;22.20;28.20;0.06;0.76;128739;0.43;222.41
UNO_515122C0;2015/01/23 18:11:02;184;184;0.13;22.30;28.30;0.06;1.37;152430;0.49;254.92
UNO_515122C0;2015/01/23 18:11:32;185;185;0.13;22.20;28.20;0.06;1.83;38603;0.13;67.04
UNO_515122C0;2015/01/23 18:12:04;186;186;0.13;22.30;28.20;0.06;1.80;249696;0.81;421.19
UNO_515122C0;2015/01/23 18:12:35;187;187;0.13;22.20;28.20;0.06;0.86;35189;0.12;60.39
UNO_515122C0;2015/01/23 18:13:06;188;188;0.13;22.30;28.20;0.07;2.23;218144;0.71;366.80
UNO_515122C0;2015/01/23 18:13:38;189;189;0.13;22.30;28.20;0.06;1.70;0;0.00;0.62
UNO_515122C0;2015/01/23 18:14:09;190;190;0.13;22.30;28.30;0.06;2.33;161221;0.52;272.46
UNO_515122C0;2015/01/23 18:14:40;191;191;0.13;22.20;28.10;0.06;0.97;106030;0.35;183.87
UNO_515122C0;2015/01/23 18:15:11;192;192;0.13;22.30;28.30;0.06;0.94;142284;0.46;239.49
UNO_515122C0;2015/01/23 18:15:43;193;193;0.13;22.20;28.10;0.06;2.32;0;0.00;0.62
UNO_515122C0;2015/01/23 18:16:13;194;194;0.13;22.30;28.20;0.06;0.86;190705;0.63;328.49
UNO_515122C0;2015/01/23 18:16:45;195;195;0.13;22.30;28.20;0.07;1.42;116129;0.38;195.41
UNO_515122C0;2015/01/23 18:17:16;196;196;0.13;22.20;28.20;0.06;1.24;142904;0.46;240.85
UNO_515122C0;2015/01/23 18:17:48;197;197;0.13;22.30;28.20;0.06;2.21;87436;0.28;146.92
UNO_515122C0;2015/01/23 18:18:19;198;198;0.13;22.30;28.20;0.06;2.13;73005;0.24;124.04
UNO_515122C0;2015/01/23 18:18:51;199;199;0.13;22.30;28.20;0.07;1.11;14745;0.05;25.36
UNO_515122C0;2015/01/23 18:19:22;200;200;0.13;22.30;28.20;0.06;0.73;84650;0.27;142.82
UNO_515122C0;2015/01/23 18:19:53;201;201;0.13;22.20;28.10;0.06;2.31;3094;0.01;5.98
UNO_515122C0;2015/01/23 18:20:24;202;202;0.13;22.30;28.20;0.06;1.41;71714;0.23;122.20
UNO_515122C0;2015/01/23 18:20:54;203;203;0.13;22.30;28.20;0.07;2.27;16535;0.05;29.16
UNO_515122C0;2015/01/23 18:21:25;204;204;0.13;22.30;28.20;0.07;2.32;20873;0.07;36.70
UNO_515122C0;2015/01/23 18:21:56;205;205;0.13;22.30;28.20;0.07;2.15;77751;0.25;132.73
UNO_515122C0;2015/01/23 18:22:27;206;206;0.13;22.30;28.20;0.06;2.15;101634;0.34;174.63
UNO_515122C0;2015/01/23 18:22:58;207;207;0.13;22.30;28.20;0.07;0.70;22328;0.07;38.52
UNO_515122C0;2015/01/23 18:23:30;208;208;0.13;22.30;28.20;0.07;0.68;0;0.00;0.62
UNO_515122C0;2015/01/23 18:24:01;209;209;0.13;22.30;28.20;0.07;2.18;25819;0.08;44.34
UNO_515122C0;2015/01/23 18:24:32;210;210;0.13;22.30;28.20;0.06;2.04;55802;0.18;95.22
UNO_515122C0;2015/01/23 18:25:03;211;211;0.13;22.30;28.10;0.07;1.47;4428;0.01;8.28
UNO_515122C0;2015/01/23 18:25:34;212;212;0.13;22.30;28.20;0.07;1.32;29587;0.09;49.92
